Node ID,Position,Role,Power
0,"(303.46019374111063, 215.11325305840919)",Roles.REGISTERED,23.508310739200013
1,"(288.39593518355304, 288.0481222456288)",Roles.CLUSTER_HEAD,23.695161177600937
2,"(308.98076116618637, 335.49774031857385)",Roles.ROUTER,23.25338243519922
3,"(342.16585212788175, 419.4904403510567)",Roles.CLUSTER_HEAD,20.05948721439014
4,"(343.3578814573981, 509.7916433384222)",Roles.CLUSTER_HEAD,21.547296892800077
5,"(352.5913183498242, 579.5576717500652)",Roles.ROUTER,21.64557198720128
6,"(335.8714816088192, 626.1161055510662)",Roles.REGISTERED,23.492392990400134
7,"(327.96024692771925, 744.0616929461078)",Roles.CLUSTER_HEAD,24.05656616800112
8,"(383.45203251470497, 811.2926300723258)",Roles.ROUTER,19.341356463990635
9,"(380.6850497565745, 896.9583509474294)",Roles.CLUSTER_HEAD,20.64521646879867
10,"(367.2850207354376, 208.84242699249873)",Roles.CLUSTER_HEAD,21.85770756639654
11,"(405.1122227645597, 296.3253311892933)",Roles.ROUTER,18.59658252478863
12,"(410.8134917752647, 371.10942812349435)",Roles.CLUSTER_HEAD,17.75990184798502
13,"(403.9676452400324, 436.1819505169789)",Roles.ROUTER,19.905842820799833
14,"(417.1573330211249, 519.7787697320746)",Roles.CLUSTER_HEAD,9.040700617585555
15,"(412.5399850072118, 598.3605136804681)",Roles.CLUSTER_HEAD,11.890266572782481
16,"(440.50925294693764, 634.4924864558013)",Roles.ROUTER,9.613816463987893
17,"(451.1725702444013, 724.9681028895816)",Roles.ROOT,999991.146697953
18,"(429.66768115349197, 817.6643975207678)",Roles.ROUTER,17.024952428783482
19,"(454.6865327646599, 870.2144046926178)",Roles.ROUTER,17.587223835184506
20,"(443.35619157135443, 219.1366012033227)",Roles.CLUSTER_HEAD,21.118925300795375
21,"(469.4107732082542, 254.32337948641242)",Roles.CLUSTER_HEAD,21.565983440000824
22,"(445.396563104705, 333.1849148574987)",Roles.REGISTERED,22.470692785603795
23,"(466.0261333322873, 436.63829044609327)",Roles.ROUTER,16.466250132784726
24,"(470.42647134638656, 517.4150787231281)",Roles.ROUTER,20.309096902400054
25,"(491.4087952649592, 582.3578082659651)",Roles.DEAD,4.999290884786395
26,"(481.3468673013436, 625.615079242931)",Roles.CLUSTER_HEAD,21.347100913597053
27,"(523.5043217466362, 727.4169233561219)",Roles.DEAD,4.999375118385697
28,"(502.1912945629907, 817.3730494744311)",Roles.CLUSTER_HEAD,19.584265953596983
29,"(537.9877507944701, 882.9607406809912)",Roles.CLUSTER_HEAD,22.326242481599042
30,"(536.4700090161373, 194.184481644502)",Roles.REGISTERED,22.83947623519823
31,"(555.2323151700867, 296.92296003569044)",Roles.ROUTER,19.9818956703931
32,"(521.4624713803374, 363.86985911479513)",Roles.CLUSTER_HEAD,17.200654831985247
33,"(569.9859632760746, 424.05509087071204)",Roles.REGISTERED,17.31367008958935
34,"(557.7200595288871, 522.0506755652727)",Roles.CLUSTER_HEAD,12.341856425577934
35,"(578.1675753581486, 570.7212259419553)",Roles.REGISTERED,19.30651093279107
36,"(572.0054778544193, 664.3222192721264)",Roles.ROUTER,15.196307182385755
37,"(582.4927592381741, 740.2284742257018)",Roles.CLUSTER_HEAD,19.819145713595546
38,"(587.5378132553625, 784.0391996730152)",Roles.ROUTER,11.842217678385785
39,"(595.0514568377649, 892.563700607582)",Roles.ROUTER,20.902722873597593
40,"(576.622956559712, 222.17851268988608)",Roles.CLUSTER_HEAD,22.12234372799891
41,"(625.9039045187424, 272.6499393636584)",Roles.CLUSTER_HEAD,19.26140025119245
